X,Y,Z
0.3494372601229365,-0.5359102518651856,-0.12568936407380477
0.35188259943297673,-0.53354123807751,-0.12374737689108638
0.35757740588649567,-0.5360619411135591,-0.12293094753657867
0.36110710665300993,-0.535281374387846,-0.12134461113026274
0.3640795072539652,-0.5336655369500429,-0.1195667761618437
0.368156926386967,-0.5336512467464282,-0.11814345489250926
0.37111355951346947,-0.5319943179324366,-0.11635215153789963
0.3763280948541321,-0.5335383270828421,-0.11525225010135329
0.3769890512315874,-0.5286265096938791,-0.11275779367754975
0.38048419475858813,-0.5277153025486361,-0.11112322715476079
0.383975301106912,-0.526781018779445,-0.10947942292572901
0.39038869682679733,-0.5297951571439145,-0.10864083322776077
0.3915344607588674,-0.5256347883023982,-0.10632441374312325
0.3962049020477324,-0.5262062967844827,-0.10496514948019602
0.399691275168167,-0.5251713006533679,-0.10327655214201166
0.39353038126405415,-0.5115782263611244,-0.09914954080855719
0.36962592662211974,-0.4754122367511255,-0.09077947246447533
0.3447212131008194,-0.4386984462886419,-0.0825043653113103
0.33788527498582277,-0.4254738480409395,-0.078781805047139
0.33710759914266974,-0.4200416791831071,-0.07654728287032218
0.34001967329690685,-0.41923951885284194,-0.0751655891644587
0.33727596077839916,-0.4115203764083777,-0.07255967608691484
0.3414086875576367,-0.4122314860334768,-0.07145161409716222
0.3347362950627064,-0.39998368140598367,-0.06812262072893956
